Customer_ID,Age,Gender,Annual_Income_USD,Total_Purchase_Amount,Purchase_Frequency_Per_Year,Support_Tickets_Opened,Subscription_Type,Days_Since_Last_Login,Email_Engagement_Rate,Region,Promotion_Response,Churn
6801,33.0,Female,36297.54219785075,1970.7503232785962,45,2,Standard,75,0.8869474927612022,South,No,0
6802,,Female,28903.820012789787,251.08058664361113,38,1,Basic,181,0.10693736539408805,Central,Yes,0
6803,71.0,Female,66720.87251773517,4150.470425013078,25,3,Basic,339,0.5280064460006658,East,No,1
6804,45.0,Male,53144.91780972873,1769.5219549043259,38,3,Standard,88,0.5755682102129441,Central,No,0
6805,26.0,Non-binary,38924.22880977664,1316.0473070610346,15,2,Basic,27,0.2869846797374648,North,No,0
6806,73.0,Male,67266.95872803581,2941.476887639946,17,1,Basic,275,0.4043278436188914,Central,No,0
6807,73.0,Female,46559.467513502444,3554.460230381739,46,3,Standard,161,0.9102093980898724,Central,No,0
6808,18.0,Non-binary,45139.27513197316,4083.1905821964215,36,3,Standard,52,0.0603907320451863,Central,No,0
6809,46.0,Male,41999.82067970074,1804.1462329454328,29,0,Premium,86,0.16140849735671714,South,No,0
6810,74.0,Non-binary,43608.14020024505,4080.274165730441,33,0,Basic,289,0.9011877686789405,Central,Yes,1
6811,39.0,Female,43067.50893099784,2377.916901820145,32,1,Premium,232,0.17930709638521247,Central,No,1
6812,33.0,Non-binary,59924.60763432001,595.5971109716022,8,2,Standard,207,0.17426518461996632,Central,Yes,0
6813,58.0,Non-binary,78259.5435738318,4246.906665307319,43,3,Basic,188,0.5844573989541718,North,No,1
6814,68.0,Female,34049.058298552074,2783.4104323126103,13,2,Basic,185,0.9843663790070322,East,No,0
6815,61.0,Non-binary,49884.90004308619,3052.100902542189,17,5,Basic,360,0.4469606083762535,Central,No,1
6816,68.0,Male,52539.20150865896,4693.7072215042035,21,0,Standard,291,0.5224155161906932,South,Yes,1
6817,71.0,Non-binary,61968.44091497641,2839.8422762023506,14,2,Basic,190,0.8264033723053504,North,No,0
6818,58.0,Male,69824.84673409544,127.35930032214611,25,3,Basic,56,0.6963563318043251,West,No,0
6819,24.0,Non-binary,52609.56851043031,4366.017620915203,49,0,Standard,362,0.996014988147252,West,No,1
6820,31.0,Non-binary,45443.69200091967,1495.2802935849538,24,1,Standard,294,0.6126846875666784,South,No,0
6821,46.0,Female,63671.05896712013,2558.6579118416184,33,3,Premium,161,0.41966129871802504,North,No,0
6822,36.0,Female,30398.53567137545,1103.9443525509591,8,2,Basic,114,0.3335845775774159,West,No,0
6823,36.0,Male,22840.071060380473,1555.2194854293698,28,3,Standard,244,0.9874598737254614,East,No,1
6824,19.0,Female,93855.61712793149,3464.579355528466,19,3,Basic,317,0.8084014030311197,North,No,1
6825,58.0,Female,42881.82750077499,2204.9094200857785,11,2,Standard,285,0.8197464001480219,Central,Yes,1
6826,62.0,Female,48794.12016115563,3172.9400898487966,10,2,Basic,334,0.19441417272644823,East,Yes,1
6827,32.0,Female,63157.23771327587,4135.520887433459,1,2,Standard,130,0.4603824690254601,East,No,0
6828,20.0,Female,60204.91388688415,1770.0279087130914,5,2,Basic,254,0.022708903485387344,East,No,1
6829,28.0,Male,68278.57458610284,2884.8661877976006,16,0,Standard,15,0.5344193366694139,South,No,0
6830,,Male,69064.44620770721,3910.1806775283676,20,1,Basic,37,0.07378528241799487,South,No,0
6831,63.0,Female,33363.18313159008,3604.1036445699356,20,1,Premium,190,0.19697229800320804,West,No,1
6832,47.0,Female,74039.2101679769,2745.2328363110696,28,3,Standard,66,0.2820020377415847,West,Yes,0
6833,74.0,Male,62660.64806438454,1978.57920256404,5,3,Basic,118,0.8171955729066,West,No,0
6834,57.0,Non-binary,60670.234716403305,2096.759708041786,48,2,Basic,133,0.10246393963766032,South,No,0
6835,35.0,Male,61337.77216512404,2222.3625387817015,3,4,Basic,282,0.9074436031137214,North,No,0
6836,68.0,Non-binary,21515.659658822246,1809.343091836144,30,1,Standard,198,0.5662951154483481,Central,No,0
6837,65.0,Female,51851.15515407339,3525.47061095952,23,1,Basic,55,0.10872868373055555,Central,No,0
6838,,Female,40501.369043278544,714.5347361319656,34,1,Premium,113,0.9869366563439861,North,No,0
6839,49.0,Male,38340.797100019874,4840.525191514656,49,2,Premium,142,0.002065246608739857,South,No,0
6840,25.0,Female,47681.835989764324,3917.0289596605467,28,1,Premium,352,0.1629495861574557,Central,No,0
6841,39.0,Non-binary,67381.7822617174,1560.998955617192,1,3,Basic,23,0.18387320597408807,East,Yes,0
6842,23.0,Non-binary,59307.89916809191,308.4830894261146,48,7,Basic,182,0.8681940787491242,East,No,0
6843,29.0,Male,61562.1199663242,3585.385544656738,27,2,Basic,23,0.34782393408894996,West,No,0
6844,64.0,Non-binary,48305.008042718524,3698.3593203521827,34,1,Premium,18,0.8348543543291306,West,No,0
6845,74.0,Male,60644.46668786598,4821.750791585126,31,0,Basic,86,0.042126236927571004,East,No,0
6846,57.0,Male,52014.2557698885,1343.1572321183085,32,1,Basic,155,0.9586082954950483,North,No,0
6847,53.0,Non-binary,69236.85383569277,505.35294200069666,7,2,Basic,118,0.85370229436155,East,No,0
6848,32.0,Non-binary,65434.893164486646,4584.16031282032,43,3,Basic,67,0.4758826409257615,North,No,0
6849,45.0,Non-binary,57397.26434090724,1367.3802696025987,38,1,Basic,106,0.1528791923432281,East,No,0
6850,69.0,Non-binary,,3635.5040918870213,34,3,Premium,47,0.2236765532588041,North,No,0
6851,74.0,Non-binary,59094.84856735675,397.2322253556218,46,2,Standard,206,0.227796749807186,South,Yes,0
6852,66.0,Non-binary,58636.79055087051,3826.865544383218,4,1,Basic,196,0.7027924177048721,South,Yes,1
6853,62.0,Non-binary,56790.009806081674,722.426895971988,19,5,Standard,119,0.37487109333342017,South,No,1
6854,35.0,Female,47862.05405295324,3508.373105403857,22,0,Premium,121,0.003118885290523843,South,No,0
6855,19.0,Male,45181.87028382875,2708.4809344816836,29,1,Basic,305,0.3841259620722244,North,Yes,1
6856,30.0,Male,59835.55599591376,4781.891839289576,34,3,Standard,65,0.5718536022817452,East,No,0
6857,62.0,Non-binary,42134.57998101128,280.8964510789808,34,3,Basic,105,0.0538232722136297,North,No,0
6858,71.0,Male,,1531.038854420285,45,1,Basic,203,0.5511774959899446,South,No,0
6859,32.0,Non-binary,63803.01903787504,440.5936949377946,45,3,Basic,307,0.7768866550677714,Central,No,0
6860,37.0,Female,61622.320588905284,4408.068412674623,3,2,Basic,328,0.5642164982629764,West,No,0
6861,46.0,Male,37640.990344386155,3010.115652939428,21,2,Basic,273,0.3314091300690235,North,No,1
6862,59.0,Male,59477.870580153634,2721.351100553705,38,1,Standard,230,0.36113448065153964,South,No,0
6863,46.0,Female,,744.1436713699178,21,1,Premium,284,0.4303991966548947,Central,Yes,1
6864,20.0,Female,65133.93274096478,2496.2580608339495,17,3,Basic,295,0.8475446494582071,West,No,1
6865,36.0,Female,50881.1763167344,2053.6479103614956,29,2,Basic,83,0.0317183941864142,North,No,0
6866,20.0,Male,74612.41961847612,1647.184153881214,33,6,Basic,275,0.3543879436676468,West,No,1
6867,71.0,Male,87987.82056833629,3883.725881943112,39,1,Premium,187,0.9594042801906484,East,No,0
6868,31.0,Female,67950.34771907062,400.25259518387935,26,4,Basic,314,0.8311623506183677,West,No,1
6869,57.0,Female,29026.645150494125,3268.7600640747887,7,0,Basic,232,0.13484997430796863,North,No,0
6870,72.0,Female,64252.19618107893,4132.665852890837,45,1,Basic,248,0.35487918757563974,Central,Yes,1
6871,21.0,Female,75231.81434260248,4545.805686015589,9,3,Premium,360,0.017993710136367302,West,No,1
6872,,Female,24040.92355595332,3754.9913143015096,18,4,Premium,103,0.729585478729227,West,No,0
6873,28.0,Non-binary,69056.73261976389,1484.0328264052562,1,1,Standard,197,0.10356610316016635,North,No,0
6874,48.0,Female,51953.17395591248,3042.4865565661466,11,3,Standard,322,0.38592334456642896,East,Yes,1
6875,60.0,Non-binary,74731.5769278577,792.8776934803408,22,0,Basic,293,0.9030371556362878,West,No,1
6876,49.0,Male,53932.659523064074,673.5970563494024,32,3,Basic,53,0.1367081439448813,East,Yes,0
6877,44.0,Male,60148.38578075505,3229.2582964787216,43,2,Standard,222,0.3256901255946184,Central,No,1
6878,,Non-binary,60399.88959131013,4270.427507462594,10,2,Basic,35,0.8155767318236075,Central,No,0
6879,60.0,Female,65711.66032008885,429.51581592813267,49,2,Standard,185,0.6322510002478925,South,Yes,1
6880,19.0,Male,,619.4182874531638,27,3,Basic,166,0.759138289799297,East,No,0
6881,66.0,Female,41513.543010832036,2871.475806403849,49,1,Basic,65,0.958968689838995,East,No,0
6882,26.0,Female,,1169.238118994767,12,1,Standard,93,0.9133542793949501,West,Yes,0
6883,45.0,Non-binary,54901.29320030473,3097.9088016104743,30,2,Standard,79,0.28659698983428517,North,No,0
6884,48.0,Male,73455.36583942754,1151.2647437511655,10,3,Basic,97,0.298908744392393,North,Yes,0
6885,51.0,Male,62264.88156554058,670.7616740996913,12,2,Standard,362,0.08638615021325535,Central,Yes,1
6886,,Non-binary,45136.14576565293,2773.317412607654,38,3,Premium,24,0.3754305658722481,East,No,0
6887,32.0,Female,41204.57021858036,4324.756176359832,21,3,Basic,19,0.7744492019086114,Central,No,0
6888,65.0,Female,64821.20828742201,3457.097663537597,27,1,Basic,194,0.25839881680189547,East,No,0
6889,42.0,Male,,4111.753173926227,6,2,Basic,43,0.8280315359331502,East,Yes,0
6890,53.0,Non-binary,66297.9129108516,1405.0423545112367,38,1,Basic,241,0.5731699596129639,Central,No,1
6891,25.0,Non-binary,54163.20659639466,4441.295391355426,8,2,Standard,103,0.3601843289769755,East,No,0
6892,26.0,Female,76901.58859371704,1947.4919554237263,37,2,Basic,336,0.4182370625151509,West,No,1
6893,54.0,Female,43944.76186322107,4276.993572499268,6,1,Standard,80,0.7709509564092759,East,No,0
6894,65.0,Non-binary,76581.44668635043,2408.760391728758,34,2,Basic,356,0.31616940488453094,South,No,1
6895,62.0,Male,69752.14660843843,1412.5024720664314,49,1,Basic,55,0.7166098908104112,East,No,0
6896,56.0,Female,48394.05035332001,1375.2682720312853,40,2,Standard,115,0.41701163067173275,North,No,0
6897,49.0,Non-binary,41825.00801329397,2881.572633386799,22,3,Standard,183,0.8158306283485338,South,No,0
6898,69.0,Non-binary,83915.32084736222,487.1503240135445,29,0,Basic,304,0.2117242959466904,West,Yes,1
6899,34.0,Non-binary,41460.570618906706,4657.275353483692,9,1,Basic,164,0.30870493441456925,East,No,0
6900,52.0,Male,59595.74201113689,1430.171128922825,21,1,Standard,277,0.4974749680532219,Central,No,0
6901,,Female,60180.352911017595,1744.561607444691,32,1,Standard,221,0.748939677940876,Central,No,0
6902,36.0,Female,55150.066686218175,1243.1776133320404,8,4,Premium,317,0.15762347708235902,South,No,1
6903,61.0,Female,66720.1515905417,114.73900674753482,43,2,Basic,57,0.9033468091200064,West,No,0
6904,46.0,Male,41041.43938365005,3493.496160363109,10,4,Basic,216,0.017821725663410448,East,No,0
6905,24.0,Female,83995.97838566186,2993.7092150676954,49,0,Basic,109,0.026398187754803626,West,No,0
6906,,Female,42632.2216979939,4067.2582469658664,23,1,Basic,338,0.44895998924688885,North,No,1
6907,26.0,Female,52840.99923975898,300.9527899098043,20,2,Basic,71,0.8286987041108205,South,No,0
6908,45.0,Female,33427.346449065524,4650.412659193269,13,1,Premium,17,0.13169911774486043,North,No,0
6909,23.0,Male,70691.69658771362,1721.3460062957913,22,2,Standard,73,0.4854220072772385,South,Yes,0
6910,46.0,Non-binary,83321.6631821878,4574.04232627839,41,1,Basic,165,0.42889694074892337,Central,No,0
6911,34.0,Non-binary,85122.12904206156,624.9442621309437,15,2,Standard,353,0.7448305988754126,West,No,1
6912,33.0,Female,72020.81553228796,3745.2108492012417,31,1,Basic,236,0.21378111844147019,West,No,1
6913,40.0,Female,49432.8688456769,2938.8553340184003,45,3,Basic,81,0.5940196552589428,West,No,0
6914,48.0,Female,55025.79152585046,1855.1369547376617,32,2,Standard,234,0.9196041987071552,North,No,0
6915,20.0,Male,50156.43331050039,487.7977400717946,45,3,Basic,289,0.055163009276972264,East,No,1
6916,38.0,Female,36802.739690496404,3063.2088982490286,13,1,Basic,111,0.8844539454669279,East,No,0
6917,43.0,Male,50567.78898210085,229.55542706217418,25,0,Basic,353,0.208901098428671,North,No,0
6918,53.0,Female,68631.42220171644,2556.282285815437,21,5,Standard,309,0.08254263032950315,Central,No,1
6919,59.0,Female,41995.23969118742,3060.622021388909,4,6,Premium,286,0.3191684214141536,East,No,1
6920,54.0,Non-binary,20785.196034958586,3689.3663617088578,42,2,Basic,335,0.5101863048529842,Central,No,1
6921,70.0,Female,36204.950209769275,4957.539707701745,15,1,Premium,97,0.35709729216449704,West,No,0
6922,39.0,Male,67273.26874818474,1374.459196188048,21,0,Standard,354,0.13258324445951675,North,No,0
6923,59.0,Non-binary,29226.941566808156,1679.7101247300277,42,3,Standard,211,0.4766552592075016,West,No,1
6924,29.0,Male,47920.11741064998,1771.6121993640609,8,3,Basic,194,0.0020412801815091752,West,No,1
6925,59.0,Non-binary,49245.67101994727,3684.7552881082916,31,2,Premium,313,0.009517503476085931,Central,No,0
6926,30.0,Male,58870.01496504242,4665.914414454958,10,2,Standard,130,0.8312867847152574,East,Yes,0
6927,28.0,Non-binary,58519.0726159387,4874.186372949638,21,0,Basic,332,0.5683099172355001,North,Yes,0
6928,71.0,Male,61003.2758625801,4734.475696134833,17,1,Standard,161,0.3635186946652229,North,No,0
6929,33.0,Male,52769.81366692854,4408.976737804693,5,2,Standard,267,0.4029372970224503,South,No,0
6930,25.0,Female,40832.05813451049,4955.7891317210915,13,5,Basic,186,0.45618352455759226,East,No,0
6931,,Non-binary,68521.03135242077,1942.1340614890348,21,1,Standard,43,0.23576774690940616,West,No,0
6932,74.0,Non-binary,28544.141852695106,4746.774467993661,44,1,Standard,104,0.726888438331588,East,No,0
6933,57.0,Female,66718.85786494386,3828.997815739967,12,2,Standard,245,0.30721348596657205,Central,Yes,0
6934,62.0,Male,72161.39041811941,925.4533116870934,25,0,Premium,123,0.5765254310212824,North,Yes,0
6935,19.0,Male,90051.19681037495,322.7794205982914,28,4,Standard,72,0.13456429422952965,West,No,0
6936,47.0,Non-binary,43687.118218072836,1150.971393564579,2,1,Premium,77,0.02756801617063709,East,No,0
6937,47.0,Male,46597.13228988541,3915.8805090093683,21,2,Basic,165,0.14928411871896197,East,No,0
6938,29.0,Non-binary,55799.91948774158,3195.3147180068327,41,5,Standard,89,0.35262408372359033,Central,No,0
6939,27.0,Non-binary,54681.039219817794,1199.3456609987575,22,1,Premium,175,0.13899568154674347,Central,No,0
6940,61.0,Male,67519.34773371743,3735.4151269096606,2,0,Standard,218,0.6592674823297192,West,No,0
6941,28.0,Male,62836.96176085144,792.4789732471946,30,2,Basic,33,0.1629257947812307,West,No,0
6942,32.0,Male,49721.767387893226,4127.0228299076025,1,1,Basic,310,0.8129900632728219,South,Yes,1
6943,33.0,Female,53528.71881405595,3991.388782256587,46,1,Standard,315,0.795942088155009,North,Yes,0
6944,,Non-binary,68999.81176977852,4865.622256459637,13,3,Basic,159,0.28360623928276074,South,No,1
6945,43.0,Male,36007.061350545,836.3698666836589,3,2,Basic,362,0.4657986227496447,South,No,1
6946,19.0,Female,51494.51779710732,4542.403672631542,20,3,Premium,271,0.6830947049366817,East,No,1
6947,67.0,Male,63320.8495397638,1771.4030522370088,5,2,Basic,169,0.42434276482261457,East,No,0
6948,29.0,Non-binary,38999.96893337859,2138.693337497027,2,1,Standard,230,0.07827102274937525,West,No,0
6949,68.0,Female,15000.0,2395.3808081451702,26,1,Basic,364,0.27742946847060335,East,No,1
6950,43.0,Non-binary,76698.64680252678,3171.8298606925237,29,1,Premium,293,0.5133679412960349,East,No,1
6951,40.0,Male,54692.90197046065,4974.34051357841,18,4,Basic,230,0.8163294483853908,North,No,1
6952,,Male,36136.49605209525,3039.7981349706424,9,3,Basic,92,0.06923011893599618,East,No,0
6953,49.0,Male,68806.28954970288,4640.907738697995,22,0,Basic,341,0.1765077711316806,Central,No,1
6954,66.0,Female,,1349.6381902151427,28,1,Standard,131,0.9310437864026513,West,No,0
6955,55.0,Female,39477.77667138114,2052.2171428942333,12,1,Premium,349,0.318122679412851,North,No,1
6956,74.0,Female,60545.931115509135,2572.047694249046,37,1,Basic,235,0.3775168340634316,South,Yes,0
6957,64.0,Female,55773.297733167725,1682.2197499546867,18,3,Standard,159,0.6658846912922944,Central,No,0
6958,20.0,Male,45802.167784189,4886.648804525217,34,0,Standard,112,0.3683891428122693,Central,Yes,0
6959,55.0,Male,43455.80855459073,3655.849414096413,42,2,Basic,121,0.23077721716314137,South,Yes,0
6960,20.0,Male,39607.90633612962,2446.5186256945444,42,0,Basic,0,0.968456144940884,Central,No,0
6961,47.0,Female,,3781.39303592799,3,4,Basic,229,0.5210137133262738,East,No,1
6962,18.0,Female,36274.65283432467,2390.468245504991,46,2,Basic,103,0.3710287322791913,West,No,0
6963,47.0,Male,43037.40129281487,184.40410410283758,5,1,Basic,113,0.761510118536253,Central,Yes,0
6964,62.0,Male,56517.31442049346,2761.6476982706467,23,0,Basic,6,0.10222166061319327,South,No,0
6965,49.0,Female,76883.2493097438,3163.4075719298876,13,4,Basic,229,0.9021312709304257,North,No,1
6966,45.0,Non-binary,56993.49979788134,4907.916351720952,24,5,Premium,299,0.8118279428675329,East,No,1
6967,38.0,Male,63822.59870417924,299.88495647702666,28,1,Premium,228,0.3764863633761413,East,No,0
6968,63.0,Male,56533.13499611962,2609.275091530156,17,2,Basic,151,0.1863657196010936,East,No,0
6969,30.0,Male,68596.55301898076,580.9583078709729,6,4,Basic,32,0.8595477802364797,Central,No,0
6970,44.0,Female,84063.44080586356,830.0799176977062,27,3,Premium,334,0.9561533392526443,South,Yes,1
6971,53.0,Male,48434.116369197276,3091.2703609455325,45,4,Standard,344,0.047876949752025166,North,No,1
6972,24.0,Male,55210.61227011761,1234.6817901058369,29,1,Basic,126,0.9874344776900859,North,No,0
6973,39.0,Male,57602.92039201743,3770.95314534562,12,0,Standard,24,0.38632529446302233,East,No,0
6974,27.0,Male,62947.150985254586,2619.5735937168365,35,1,Premium,313,0.806137071056939,East,No,1
6975,56.0,Male,56986.22464830452,1169.2431373121124,48,1,Premium,139,0.457800258273684,Central,No,0
6976,70.0,Non-binary,46843.88334451112,2519.5792202452185,5,3,Basic,103,0.5218326484228515,North,No,0
6977,32.0,Non-binary,54893.56210641115,104.32046184979151,2,4,Basic,75,0.5359408573145182,West,Yes,0
6978,32.0,Male,91475.08513797136,4327.426213923421,11,0,Premium,207,0.9633645934725444,South,No,0
6979,21.0,Male,59708.25658185961,162.12404757323773,4,1,Standard,266,0.6298397679597074,North,No,1
6980,49.0,Male,26338.443464917902,134.34847321169443,22,1,Standard,196,0.29612684488159957,South,No,0
6981,40.0,Male,49076.59030909357,3096.3693215802705,1,4,Standard,333,0.6266021532431725,West,No,1
6982,72.0,Female,55200.926945810075,4870.252536371406,45,1,Basic,43,0.0902798246029044,North,No,0
6983,23.0,Female,52891.38338155232,4294.074073334496,16,5,Basic,348,0.33134999556733435,South,No,1
6984,41.0,Female,53973.4244676276,1334.892671688313,2,2,Premium,321,0.17376157724810104,East,No,1
6985,37.0,Non-binary,,1063.66737462366,41,2,Basic,51,0.6060272887832734,North,No,0
6986,,Male,62629.17354214633,3167.9496851039316,27,2,Basic,193,0.5317984437834009,West,Yes,1
6987,37.0,Female,,4130.92496040818,12,3,Basic,49,0.7246735889484459,South,No,0
6988,29.0,Male,69259.36817755249,1874.185487410146,5,1,Premium,11,0.33855133538938886,North,No,0
6989,50.0,Male,32569.755607044175,2218.537492798672,5,1,Standard,203,0.9854248337097258,West,No,0
6990,45.0,Non-binary,51210.14176435368,665.8986170209807,22,4,Basic,313,0.319995244832742,East,Yes,1
6991,25.0,Non-binary,61514.0090371563,848.8494641512599,13,1,Basic,52,0.052270183361710965,Central,No,0
6992,18.0,Female,58842.44529479237,2884.922815627502,16,1,Premium,176,0.2704342189353518,East,Yes,0
6993,,Female,45215.50893258156,603.0151141673412,26,2,Basic,162,0.6238930395451598,North,No,0
6994,39.0,Non-binary,47021.578857050714,1090.026011499915,9,2,Premium,332,0.7603327192498193,North,No,0
6995,23.0,Non-binary,42374.16598005117,1249.917417658232,48,2,Basic,102,0.24189664016476486,Central,No,0
6996,38.0,Male,69649.99742839929,2275.2302127467888,32,1,Basic,234,0.7800285341400083,Central,No,1
6997,49.0,Male,27218.45118213217,323.49862420581746,19,3,Basic,265,0.336090425322359,South,No,1
6998,52.0,Female,35776.99828789722,2548.877761295399,36,3,Standard,312,0.16405256261377488,Central,No,1
6999,32.0,Female,61279.63476145459,4650.504591331,28,0,Premium,62,0.14042709115651542,Central,No,0
7000,22.0,Non-binary,63147.62784649072,219.87193948345578,15,2,Standard,316,0.8182177892451081,Central,Yes,1
7001,73.0,Female,31233.683077343387,3191.82583951658,9,1,Standard,217,0.23661965301305565,East,Yes,1
7002,63.0,Male,64396.59625680908,4195.627589242557,16,3,Premium,193,0.22002131068008568,South,No,0
7003,67.0,Non-binary,57707.5695083363,1631.058128490968,6,2,Basic,33,0.8828477723028944,Central,No,0
7004,65.0,Male,62734.94207406333,744.4408705942019,8,2,Standard,21,0.36466029000221567,South,No,0
7005,23.0,Non-binary,56086.79694716407,312.3649592853889,33,1,Basic,272,0.9903212161686159,Central,No,0
7006,42.0,Non-binary,61382.07087370141,3255.1249912354324,32,1,Standard,337,0.26947362614028425,South,No,1
7007,,Male,61900.421276748835,2805.948463122435,46,1,Basic,363,0.6603031604388936,South,No,1
7008,63.0,Female,62078.65622761214,1223.5454431207881,36,3,Basic,84,0.19450857416827716,Central,Yes,0
7009,73.0,Female,58660.985657397054,4174.924807395566,42,1,Standard,125,0.19251926111295736,Central,No,0
7010,,Female,53716.57237399212,3703.9811255464824,48,2,Premium,213,0.8089905074488584,South,No,1
7011,46.0,Female,53805.370326913224,1454.5010464352374,36,2,Basic,123,0.9258297164275957,North,No,0
7012,24.0,Male,58452.493053690894,3791.4788120367057,34,0,Basic,212,0.8943461609004325,South,No,0
7013,57.0,Non-binary,67381.21177373105,1300.4716461537855,2,2,Standard,255,0.8338456479430275,East,No,1
7014,30.0,Male,84471.11502473909,3408.8105631451685,13,4,Basic,98,0.5832754909125264,West,No,0
7015,55.0,Female,62927.02457454316,680.8707012620091,43,3,Standard,101,0.11314316416065773,South,No,0
7016,,Female,60661.11375834906,3491.973370332715,10,0,Premium,344,0.3375962087161749,South,No,1
7017,,Male,73231.44720529084,1269.9946530130753,38,2,Basic,268,0.2810437550257653,North,No,1
7018,25.0,Non-binary,60946.89569561411,2905.099835784399,7,1,Basic,210,0.25066253105376346,Central,Yes,0
7019,28.0,Male,39095.35324297658,945.0729475742244,47,2,Basic,73,0.9732478602780513,North,No,0
7020,50.0,Male,44000.03959858173,3657.238043082966,3,3,Premium,70,0.14954420130198054,North,Yes,0
7021,71.0,Male,82433.79512809787,398.3099145259533,27,0,Premium,119,0.46921524460447483,North,No,0
7022,55.0,Non-binary,44298.49898332709,910.547155333322,14,4,Premium,362,0.9261732743749284,North,No,1
7023,65.0,Male,63552.20986970442,1002.2687513670987,30,3,Basic,87,0.06055242625367063,North,No,0
7024,44.0,Male,40169.40826638925,302.5835706845929,34,1,Standard,12,0.7456285997725377,South,No,0
7025,37.0,Female,,3750.5613291852037,23,6,Premium,318,0.60948580953232,West,Yes,1
7026,29.0,Male,48097.45047185614,4906.66727322567,48,7,Basic,325,0.3602084844541116,North,No,1
7027,60.0,Female,56241.69304992431,3914.1491632172438,17,1,Basic,207,0.9381880540552942,North,No,0
7028,48.0,Female,51576.38578422143,4317.096614399738,15,0,Standard,196,0.33515556768363175,North,No,0
7029,44.0,Female,62572.9994844292,129.43753565755804,45,1,Basic,281,0.18868066621611668,Central,No,0
7030,49.0,Non-binary,57573.17575844981,677.5628224955069,44,1,Basic,46,0.7245041434450352,Central,No,0
7031,27.0,Female,68649.46206116944,2839.1996625448255,7,0,Standard,144,0.33252057472620344,South,No,0
7032,20.0,Male,64829.003332793,4891.557535491421,3,0,Basic,330,0.28686405783547453,East,Yes,0
7033,62.0,Male,59227.47252349761,3337.493362136198,9,3,Premium,205,0.9312010024920767,South,No,1
7034,44.0,Female,64770.80068280257,1933.2697993165807,3,2,Standard,277,0.30774618293224,North,No,1
7035,52.0,Female,65505.54204471526,816.1315968591501,48,0,Premium,38,0.5744713386356288,Central,No,0
7036,48.0,Male,49038.11245323047,848.8949024749887,35,3,Standard,350,0.6545743029476804,Central,No,1
7037,32.0,Female,47894.36292798083,1877.4906913522404,40,1,Standard,104,0.48534533391936563,East,No,0
7038,33.0,Non-binary,78281.4251150808,3597.6699669856357,8,1,Basic,98,0.31119749177091505,East,No,0
7039,30.0,Female,,255.9145260220622,26,0,Standard,121,0.5423621723230143,East,No,0
7040,66.0,Non-binary,61065.99281392244,4275.670198162029,15,2,Standard,354,0.39967650942367705,North,No,1
7041,52.0,Non-binary,42974.81444998324,4713.6020348800475,5,1,Basic,301,0.03549480407174643,Central,No,0
7042,69.0,Non-binary,28176.287711736717,4455.200656601073,13,1,Premium,220,0.3089565106437093,West,No,0
7043,28.0,Female,50609.97081383786,4573.831856044776,15,1,Basic,284,0.5863785537770907,West,No,1
7044,38.0,Non-binary,48210.11325103257,175.16246914949232,39,3,Basic,147,0.012685525163092848,East,No,0
7045,68.0,Non-binary,50345.1181400706,4891.18234815449,12,3,Basic,324,0.6499574462084957,North,Yes,1
7046,71.0,Female,67792.84659102646,1895.1498629627092,35,2,Premium,111,0.031023219355943876,Central,Yes,0
7047,28.0,Non-binary,77911.1381314653,4359.477479989357,8,2,Basic,185,0.562875518388348,Central,No,0
7048,,Female,71641.9927293197,1015.3634664281094,10,3,Premium,283,0.060990925974111154,Central,No,1
7049,65.0,Male,45914.24625027108,2287.9761390449607,34,1,Standard,63,0.8479053777678158,East,No,0
7050,70.0,Non-binary,63072.60919791264,316.4055042574856,8,2,Basic,91,0.910423339235911,West,No,0
7051,52.0,Female,47690.19195836812,296.37238452985355,22,1,Basic,26,0.6143799391008672,West,No,0
7052,39.0,Male,27383.324013699013,4722.052893771227,12,3,Basic,153,0.1264943839781114,North,Yes,0
7053,55.0,Non-binary,53853.106737407856,4071.9724013922914,22,1,Standard,49,0.903571301930867,South,No,0
7054,48.0,Non-binary,73910.8802358296,2696.1476176275874,27,3,Basic,282,0.728223504294477,North,No,1
7055,31.0,Female,49979.57547237601,2674.745050466235,18,0,Basic,347,0.8790686284804381,West,No,1
7056,41.0,Male,67498.36792217447,3768.8976305333126,19,2,Premium,213,0.4638761695793472,West,No,1
7057,67.0,Female,45015.916331363165,1774.1770296954014,5,2,Standard,263,0.42169069055231745,Central,No,0
7058,66.0,Non-binary,65327.47698368683,3833.1594517235653,16,3,Basic,278,0.5928323539493437,South,Yes,1
7059,49.0,Non-binary,51346.00738370407,2476.5410619670347,49,0,Basic,75,0.45556423838970483,Central,No,0
7060,53.0,Non-binary,77850.52829694693,3225.7952742661782,41,6,Standard,360,0.1706687036161596,South,No,1
7061,49.0,Non-binary,50300.16111993803,4827.664305505425,10,0,Standard,155,0.8253147298976362,East,Yes,0
7062,72.0,Male,46864.20604476558,2409.4462318492815,19,2,Premium,150,0.19045535342269682,Central,No,0
7063,32.0,Male,77072.31497760321,2150.182832757606,44,2,Standard,177,0.7464235152699603,North,No,0
7064,60.0,Female,46347.42634495736,4538.170952312657,1,3,Standard,148,0.8908312701475312,North,No,0
7065,52.0,Female,58192.4891068802,4522.644425090085,22,0,Basic,280,0.5291988293711485,East,Yes,0
